"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Rating.Scale.object.2.Fear.of.embarrassment.causes.me.to.avoid.doing.things.or.speaking.to.people.","Rating.Scale.object.2.Fear.of.embarrassment.causes.me.to.avoid.doing.things.or.speaking.to.people..Quantised","Rating.Scale.object.2.I.avoid.activities.in.which.I.am.the.center.of.attention.","Rating.Scale.object.2.I.avoid.activities.in.which.I.am.the.center.of.attention..Quantised","Rating.Scale.object.2.Being.embarrassed.or.looking.stupid.are.among.my.worst.fears.","Rating.Scale.object.2.Being.embarrassed.or.looking.stupid.are.among.my.worst.fears..Quantised","Random_ID"
"1",1695842321957,"27/09/2023 19:18:41",1695827921957,-4,"27/09/2023 11:18:41",144636,5,"questionnaire-4h2a",NA,31906633,9434806,NA,"complete","henypu","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"Mini-SPIN",2,"ABJCIDHEGF","Failed AC2","Passed AC1","2","3","2","3","2","3","SUPAMT28732"
"1",1695843102514,"27/09/2023 19:31:42",1695828702514,-4,"27/09/2023 11:31:42",144636,5,"questionnaire-4h2a",NA,31906962,9434788,NA,"complete","rqazep","30ZX6P7VFEUSHNYJJSAYRS0RQW9J2J","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"DECFBGAHJI","Passed AC2","","3","4","2","3","3","4","SUPAMT37895"
"1",1695843840247,"27/09/2023 19:44:00",1695829440247,-4,"27/09/2023 11:44:00",144636,5,"questionnaire-4h2a",NA,31907556,9435822,NA,"complete","jnaanr","3Y5140Z9D3FSEJFJ380AB4TKOS7PIX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"CDBEAFJGIH","Passed AC2","","3","4","2","3","3","4","SUPAMT94387"
"1",1695865509556,"28/09/2023 01:45:09",1695851109556,-4,"27/09/2023 17:45:09",144636,5,"questionnaire-4h2a",NA,31907591,9435859,NA,"complete","mhiuae","3R9WASFE25F2IWFZP9SRZ5I6IZMFZH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"EFDGCHBIAJ","Passed AC2","","2","3","3","4","2","3","SUPAMT69504"
"1",1695851133295,"27/09/2023 21:45:33",1695829533295,-6,"27/09/2023 09:45:33",144636,5,"questionnaire-4h2a",NA,31907669,9435777,NA,"complete","ysbynr","3NPFYT4IZI3JR1BFZBAOK527BESGXO","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"Mini-SPIN",2,"BCADJEIFHG","Passed AC2","","0","1","0","1","0","1","SUPAMT87285"
"1",1695844080387,"27/09/2023 19:48:00",1695829680387,-4,"27/09/2023 11:48:00",144636,5,"questionnaire-4h2a",NA,31907823,9435866,NA,"complete","esrdgj","3U84XHCDIICSKGIA5SW881LFT9HZ4H","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x800","1280x651",NA,NA,0,"Mini-SPIN",2,"FGEHDICJBA","Passed AC2","","2","3","3","4","4","5","SUPAMT21062"
"1",1695844144475,"27/09/2023 19:49:04",1695829744475,-4,"27/09/2023 11:49:04",144636,5,"questionnaire-4h2a",NA,31907869,9436086,NA,"complete","satyms","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"JAIBHCGDFE","Passed AC2","","1","2","0","1","2","3","SUPAMT34408"
"1",1695844233127,"27/09/2023 19:50:33",1695829833127,-4,"27/09/2023 11:50:33",144636,5,"questionnaire-4h2a",NA,31907952,9436115,NA,"complete","sbvvev","","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"ABJCIDHEGF","Passed AC2","","1","2","0","1","2","3","SUPAMT56321"
"1",1695847870808,"27/09/2023 20:51:10",1695829870808,-5,"27/09/2023 10:51:10",144636,5,"questionnaire-4h2a",NA,31907998,9435951,NA,"complete","jxynvv","38SKSKU7R7W2NY0LBG73UNK0JI8ILU","computer","Desktop or Laptop","Windows 8.1","Chrome 109.0.0.0","1280x720","1280x580",NA,NA,0,"Mini-SPIN",2,"HIGJFAEBDC","Passed AC2","","2","3","3","4","1","2","SUPAMT88382"
"1",1695848051211,"27/09/2023 20:54:11",1695830051211,-5,"27/09/2023 10:54:11",144636,5,"questionnaire-4h2a",NA,31908153,9436155,NA,"complete","vlmsxe","3634BBTX0UTGN6QPP545ZAFGMMLIFO","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Mini-SPIN",2,"BCADJEIFHG","Passed AC2","","3","4","2","3","2","3","SUPAMT45961"
"1",1695844847669,"27/09/2023 20:00:47",1695830447669,-4,"27/09/2023 12:00:47",144636,5,"questionnaire-4h2a",NA,31908487,9436061,NA,"complete","dishqi","","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"CDBEAFJGIH","Passed AC2","","1","2","1","2","2","3","SUPAMT94387"
"1",1695845171419,"27/09/2023 20:06:11",1695830771419,-4,"27/09/2023 12:06:11",144636,5,"questionnaire-4h2a",NA,31908934,9434867,NA,"complete","mjkstf","3QBD8R3Z27IGLC433JLRS3EB9564OC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"DECFBGAHJI","Passed AC2","","2","3","4","5","3","4","SUPAMT52075"
"1",1695846094935,"27/09/2023 20:21:34",1695831694935,-4,"27/09/2023 12:21:34",144636,5,"questionnaire-4h2a",NA,31909307,9436547,NA,"complete","iwkbwa","3VA45EW49TMZTD7KG12PU578XK91O7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"HIGJFAEBDC","Passed AC2","","3","4","2","3","2","3","SUPAMT91204"
"1",1695846164650,"27/09/2023 20:22:44",1695831764650,-4,"27/09/2023 12:22:44",144636,5,"questionnaire-4h2a",NA,31909342,9435864,NA,"complete","nzddti","338JKRMM2CYLVKYX870SLX3APTTHAH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"IJHAGBFCED","Passed AC2","","3","4","2","3","3","4","SUPAMT01522"
"1",1695846192637,"27/09/2023 20:23:12",1695831792637,-4,"27/09/2023 12:23:12",144636,5,"questionnaire-4h2a",NA,31909350,9436485,NA,"complete","xqlcge","3SLE99ER0TCC5F3JK76VGFRL301BZ0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"GHFIEJDACB","Passed AC2","","3","4","4","5","4","5","SUPAMT96230"
"1",1695847008132,"27/09/2023 20:36:48",1695832608132,-4,"27/09/2023 12:36:48",144636,5,"questionnaire-4h2a",NA,31909667,9436695,NA,"complete","hnzbvu","3K772S5NPEAOLXF9OC2EHGT1A8WEHE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x611",NA,NA,0,"Mini-SPIN",2,"JAIBHCGDFE","Passed AC2","","2","3","0","1","3","4","SUPAMT29203"
"1",1695847145543,"27/09/2023 20:39:05",1695832745543,-4,"27/09/2023 12:39:05",144636,5,"questionnaire-4h2a",NA,31909705,9436400,NA,"complete","euublq","339ANSOTRB1R3SI3QGV2FN7LUIFKI5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"EFDGCHBIAJ","Passed AC2","","1","2","1","2","2","3","SUPAMT46232"
"1",1695848508089,"27/09/2023 21:01:48",1695834108089,-4,"27/09/2023 13:01:48",144636,5,"questionnaire-4h2a",NA,31910104,9436790,NA,"complete","tfioos","39PAAFCODSZVSHSQJW8DV3KBLWFTVS","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"CDBEAFJGIH","Passed AC2","","3","4","2","3","3","4","SUPAMT71082"
"1",1695848750989,"27/09/2023 21:05:50",1695834350989,-4,"27/09/2023 13:05:50",144636,5,"questionnaire-4h2a",NA,31910192,9435908,NA,"complete","eyojuc","3A1PQ49WVNGP1WLXCO7ZAWA7LYYH12","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"GHFIEJDACB","Passed AC2","","1","2","0","1","2","3","SUPAMT32911"
"1",1695848914523,"27/09/2023 21:08:34",1695834514523,-4,"27/09/2023 13:08:34",144636,5,"questionnaire-4h2a",NA,31910248,9436823,NA,"complete","usvnjp","3GFK2QRXXFG6M4H58AVBEPXBC3SW5D","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"DECFBGAHJI","Passed AC2","","2","3","2","3","3","4","SUPAMT17949"
"1",1695852186346,"27/09/2023 22:03:06",1695837786346,-4,"27/09/2023 14:03:06",144636,5,"questionnaire-4h2a",NA,31911423,9437101,NA,"complete","mjatxx","3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"FGEHDICJBA","Passed AC2","","2","3","1","2","2","3","SUPAMT06342"
"1",1695854093111,"27/09/2023 22:34:53",1695839693111,-4,"27/09/2023 14:34:53",144636,5,"questionnaire-4h2a",NA,31911708,9437116,NA,"complete","yanqng","33CID5710ASNXVI2QD0GQHIB00Y3L2","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"GHFIEJDACB","Passed AC2","","1","2","0","1","2","3","SUPAMT41927"
"1",1695850397988,"27/09/2023 21:33:17",1695835997988,-4,"27/09/2023 13:33:17",144636,5,"questionnaire-4h2a",NA,31910733,9436767,NA,"complete","nbxifk","33IZTU6J870MH6K6UB459JLAZPYSXW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"EFDGCHBIAJ","Passed AC2","","2","3","3","4","2","3","SUPAMT40116"
"1",1695848316981,"27/09/2023 20:58:36",1695833916981,-4,"27/09/2023 12:58:36",144636,5,"questionnaire-4h2a",NA,31910039,9436750,NA,"complete","xfbwrb","333U7HK6IFEFKXWZGHUFNBRVNOOJDK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"BCADJEIFHG","Passed AC2","","2","3","3","4","2","3","SUPAMT90095"
"1",1695847841621,"27/09/2023 20:50:41",1695833441621,-4,"27/09/2023 12:50:41",144636,5,"questionnaire-4h2a",NA,31909856,9436519,NA,"complete","xkkajb","3SITXWYCN18N0K34JPIAJUBAV1CXB0","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"ABJCIDHEGF","Passed AC2","","3","4","2","3","1","2","SUPAMT93511"
"1",1695845904161,"27/09/2023 20:18:24",1695831504161,-4,"27/09/2023 12:18:24",144636,5,"questionnaire-4h2a",NA,31909212,9436079,NA,"complete","pbzwgc","3FDJT1UU7A7FR4NOJWC8QE3GPW3K5P","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"FGEHDICJBA","Passed AC2","","2","3","3","4","2","3","SUPAMT83214"
"1",1695844203501,"27/09/2023 19:50:03",1695829803501,-4,"27/09/2023 11:50:03",144636,5,"questionnaire-4h2a",NA,31907928,9436072,NA,"complete","kqvuiv","3QXNC7EIPOUWF1IWITF7JAT9XUG09Q","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"IJHAGBFCED","Passed AC2","","1","2","0","1","2","3","SUPAMT03784"
"1",1695865504459,"28/09/2023 01:45:04",1695851104459,-4,"27/09/2023 17:45:04",144636,5,"questionnaire-4h2a",NA,31907583,9435835,NA,"complete","xnepon","3M0BCWMB81V8BKYE9KMOHBX3MZVWBV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"DECFBGAHJI","Passed AC2","","0","1","0","1","1","2","SUPAMT94580"
"1",1695841711655,"27/09/2023 19:08:31",1695827311655,-4,"27/09/2023 11:08:31",144636,5,"questionnaire-4h2a",NA,31906385,9434768,NA,"complete","ylvjyp","34S6N1K2Z1I2R3P15YPIUBJLJ5MHLT","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"IJHAGBFCED","Failed AC2","Passed AC1","2","3","2","3","2","3","SUPAMT93128"
"1",1695852168415,"27/09/2023 22:02:48",1695826968415,-7,"27/09/2023 08:02:48",144636,5,"questionnaire-4h2a",NA,31906202,9434773,NA,"complete","amahdm","336KAV9KYWRICCTI5SB11FFF30N2Y1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1360x768","1360x651",NA,NA,0,"Mini-SPIN",2,"EFDGCHBIAJ","Passed AC2","","1","2","2","3","1","2","SUPAMT68806"
"1",1695862669655,"28/09/2023 00:57:49",1695848269655,-4,"27/09/2023 16:57:49",144636,5,"questionnaire-4h2a",NA,31906033,9434789,NA,"complete","vqanwo","3137ONMDKM4AL1KY46KWWGH0V7KEGE","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1298x609",NA,NA,0,"Mini-SPIN",2,"BCADJEIFHG","Passed AC2","","3","4","2","3","3","4","SUPAMT46237"
"1",1695840675731,"27/09/2023 18:51:15",1695826275731,-4,"27/09/2023 10:51:15",144636,5,"questionnaire-4h2a",NA,31905846,9434766,NA,"complete","jiznez","3NS0A6KXCA78WWBU0TY9HQIIJDWGZP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Mini-SPIN",2,"HIGJFAEBDC","Passed AC2","","3","4","2","3","3","4","SUPAMT65847"
"1",1695861287796,"28/09/2023 00:34:47",1695846887796,-4,"27/09/2023 16:34:47",144636,5,"questionnaire-4h2a",NA,31905482,9434148,NA,"complete","xtoiqa","3NXNZ5RS1GWAXCIG3S0GYP3W57L79U","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Mini-SPIN",2,"DECFBGAHJI","Passed AC2","","1","2","0","1","0","1","SUPAMT90577"
